schema_version	context_id	module_id	test_id	contrast_id	contrast_order	modifier	module_order	module_role	group_1	group_2	group_3	group_4	group_1_donors	group_2_donors	group_3_donors	group_4_donors	group_1_donors_threshold50	group_2_donors_threshold50	group_3_donors_threshold50	group_4_donors_threshold50	minimum_group_donors	coverage_fraction	admitted_genes	coverage_pass	design_rank	residual_df	eligibility_status	model_status	failure_reason	estimate	robust_se	ci_low	ci_high	t_statistic	p_value_score	pc1_estimate.x	pc1_robust_se	pc1_ci_low	pc1_ci_high	pc1_p_value	q_value_score	direction	p_value_camera	q_value_camera	camera_status	primary_estimate	bootstrap_planned	bootstrap_successful	bootstrap_median	bootstrap_ci_low	bootstrap_ci_high	bootstrap_same_direction_fraction	bootstrap_valid	loo_planned	loo_successful	loo_sign_reversals	loo_largest_change_donor	loo_largest_absolute_change	loo_minimum_estimate	loo_maximum_estimate	balance_planned	balance_successful	balance_same_direction_fraction	balance_valid	threshold50_estimate	threshold50_status	threshold50_agrees	pc1_estimate.y	pc1_status	pc1_agrees	qc_adjusted_estimate	qc_adjusted_same_direction	severe_qc_exclusion_estimate	severe_qc_exclusion_status	severe_qc_same_direction	omission_units	omission_successful	omission_sign_reversals	omission_fraction_retain_half_magnitude	most_influential_omission	stability_status	nci_mean_z_pc1_correlation	pc1_reliable	donor_count_confirmatory	module_coverage_pass	score_q_pass	effect_meets_sesoi	interval_excludes_zero	interval_inside_sesoi	camera_testable	camera_direction_compatible	camera_competitive_q_support	bootstrap_direction_pass	loo_pass	pc1_correlation_pass	pc1_sensitivity_pass	threshold50_sensitivity_pass	balance_direction_pass	omission_pass	severe_qc_exclusion_pass	all_non_donor_support_rules_pass	scientific_status	permitted_sentence
phase13_gate_decisions_v1	oligodendrocytes	nuclear_oxphos_structural_86	oligodendrocytes::sex_F_minus_M__e2::nuclear_oxphos_structural_86	sex_F_minus_M__e2	1	sex	2	direct_respiratory	AD__Female__e2	NCI__Female__e2	AD__Male__e2	NCI__Male__e2	8	17	7	6	8	17	7	6	6	0.883720930232558	76	TRUE	15	260	eligible	estimated		0.921248827107397	1.09215471376393	-1.2293457880764	3.07184344229119	0.84351494847508	0.399715879671791	0.887327354543913	1.06783443262484	-1.21537746535875	2.99003217444657	0.406758836617333	0.957817869647846	Up	0.548838508274557	0.944631415335757	estimated	0.921248827107397	1000	1000	0.789782947592713	-0.994508807675	2.61928028414572	0.806	TRUE	275	275	0	34726040	0.673429351966859	0.247819475140538	1.26781870847979	1000	1000	0.948	TRUE	0.921049966756215	estimated	TRUE	0.887327354543913	estimated	TRUE	0.723240374224375	TRUE	0.867738470905128	estimated	TRUE	5	5	0	1	complex_IV	evaluated	0.984631028815933	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	nuclear_oxphos_structural_86	oligodendrocytes::sex_F_minus_M__e33::nuclear_oxphos_structural_86	sex_F_minus_M__e33	2	sex	2	direct_respiratory	AD__Female__e33	NCI__Female__e33	AD__Male__e33	NCI__Male__e33	37	45	28	53	37	45	28	53	28	0.883720930232558	76	TRUE	15	260	eligible	estimated		0.555526690142133	0.339490376119847	-0.112973995327488	1.22402737561175	1.63635475176481	0.102975228711085	0.469139022061018	0.331543058775126	-0.183712362378888	1.12199040650092	0.158260112571184	0.957817869647846	Up	0.0836303668654211	0.756043206083282	estimated	0.555526690142133	1000	1000	0.563134302401838	-0.127622847610582	1.22280861961145	0.949	TRUE	275	275	0	10101327	0.141793229319907	0.481609712454033	0.69731991946204	1000	1000	1	TRUE	0.555698751151073	estimated	TRUE	0.469139022061018	estimated	TRUE	0.447978551591826	TRUE	0.51382100821351	estimated	TRUE	5	5	0	1	complex_IV	evaluated	0.984631028815933	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	nuclear_oxphos_structural_86	oligodendrocytes::sex_F_minus_M__e4::nuclear_oxphos_structural_86	sex_F_minus_M__e4	3	sex	2	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Male__e4	NCI__Male__e4	26	11	27	10	26	11	26	10	10	0.883720930232558	76	TRUE	15	260	eligible	estimated		0.462215628898692	0.600878082490919	-0.720991431695705	1.64542268949309	0.769233630527167	0.442452861695451	0.592806813124598	0.592054895391307	-0.573026245026692	1.75863987127589	0.317627226454564	0.957817869647846	Up	0.860834978685023	0.970903271611309	estimated	0.462215628898692	1000	1000	0.471398220836948	-0.603285928599052	1.55189020589223	0.794	TRUE	275	275	0	15218541	0.30947746432395	0.152738164574742	0.638276897755108	1000	1000	0.881	TRUE	0.463183314077268	estimated	TRUE	0.592806813124598	estimated	TRUE	0.429868508538536	TRUE	0.519683093477739	estimated	TRUE	5	5	0	1	complex_I	evaluated	0.984631028815933	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	nuclear_oxphos_structural_86	oligodendrocytes::apoe_e2_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Female	4	apoe	2	direct_respiratory	AD__Female__e2	NCI__Female__e2	AD__Female__e33	NCI__Female__e33	8	17	37	45	8	17	37	45	8	0.883720930232558	76	TRUE	15	260	eligible	estimated		-0.20856864383706	0.665282274211068	-1.51859593068976	1.10145864301564	-0.313503984582174	0.75414915389132	-0.347840487850265	0.658872189475482	-1.64524548452604	0.949564508825514	0.597995984854446	0.957817869647846	Down	0.346917786400657	0.944631415335757	estimated	-0.20856864383706	1000	1000	-0.260088521867943	-1.30430815758735	1.08520028351644	0.675	TRUE	275	275	1	20104101	0.356634009390366	-0.565202653227426	0.0528665646226544	1000	1000	0.665	TRUE	-0.208542806342989	estimated	TRUE	-0.347840487850265	estimated	TRUE	-0.113347119672903	TRUE	-0.178090676795451	estimated	TRUE	5	5	0	1	complex_I	evaluated	0.984631028815933	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	nuclear_oxphos_structural_86	oligodendrocytes::apoe_e2_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e2_minus_e33__Male	5	apoe	2	direct_respiratory	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	7	6	28	53	7	6	28	53	6	0.883720930232558	76	TRUE	15	260	eligible	estimated		-0.574290780802324	0.9265159096867	-2.39872105715695	1.2501394955523	-0.619839092667626	0.535906559859715	-0.76602882033316	0.903720986250608	-2.54557292902548	1.01351528835916	0.397418862981727	0.957817869647846	Down	0.723654461552225	0.944631415335757	estimated	-0.574290780802324	1000	1000	-0.480106746196291	-1.99446657605879	0.969584684321316	0.715	TRUE	275	275	1	34726040	0.658201186351716	-0.870954016532687	0.0839104055493919	1000	1000	0.818	TRUE	-0.573894021948131	estimated	TRUE	-0.76602882033316	estimated	TRUE	-0.388608942305452	TRUE	-0.532008139487068	estimated	TRUE	5	5	0	1	complex_IV	evaluated	0.984631028815933	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	nuclear_oxphos_structural_86	oligodendrocytes::apoe_e4_minus_e33__Female::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Female	6	apoe	2	direct_respiratory	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	26	11	37	45	26	11	37	45	11	0.883720930232558	76	TRUE	15	260	eligible	estimated		-0.29090389582784	0.353656163102387	-0.98729885746599	0.40549106581031	-0.822561363771908	0.411511219838101	-0.0903414921595723	0.355756803659979	-0.790872888145952	0.610189903826807	0.799741293207606	0.957817869647846	Down	0.264782347442654	0.928715301675688	estimated	-0.29090389582784	1000	1000	-0.28457830981669	-0.941474609646554	0.394750373724769	0.8	TRUE	275	275	0	20288196	0.143525305966326	-0.434429201794166	-0.17855183443752	1000	1000	0.73	TRUE	-0.291139949587493	estimated	TRUE	-0.0903414921595723	estimated	FALSE	-0.196236604046039	TRUE	-0.201749324620016	estimated	TRUE	5	5	0	1	complex_I	evaluated	0.984631028815933	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	nuclear_oxphos_structural_86	oligodendrocytes::apoe_e4_minus_e33__Male::nuclear_oxphos_structural_86	apoe_e4_minus_e33__Male	7	apoe	2	direct_respiratory	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	27	10	28	53	26	10	28	53	10	0.883720930232558	76	TRUE	15	260	eligible	estimated		-0.197592834584399	0.594136451006321	-1.36752474635088	0.972339077182079	-0.332571472848914	0.739725761564701	-0.214009283223152	0.580492171558403	-1.35707383495451	0.929055268508201	0.71267470983829	0.957817869647846	Up	0.879253136292274	0.970903271611309	estimated	-0.197592834584399	1000	1000	-0.189095596247095	-1.31860675287426	0.890753999531745	0.637	TRUE	275	275	1	15218541	0.353792370356119	-0.37682230975242	0.15619953577172	1000	1000	0.653	TRUE	-0.198624512513688	estimated	TRUE	-0.214009283223152	estimated	TRUE	-0.178126560992749	TRUE	-0.207611409884245	estimated	TRUE	5	5	0	1	complex_V	evaluated	0.984631028815933	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mitochondrial_translation_155	oligodendrocytes::sex_F_minus_M__e2::mitochondrial_translation_155	sex_F_minus_M__e2	1	sex	3	respiration_supporting	AD__Female__e2	NCI__Female__e2	AD__Male__e2	NCI__Male__e2	8	17	7	6	8	17	7	6	6	0.941935483870968	146	TRUE	15	260	eligible	estimated		-0.0852232756961076	0.973484888149977	-2.00214157676995	1.83169502537773	-0.0875445286655317	0.930306079548511	0.851570787937007	1.0850726568509	-1.28507833649383	2.98821991236784	0.433282214056769	0.957817869647846	Down	0.633999781265949	0.944631415335757	estimated	-0.0852232756961076	1000	1000	-0.23193993470458	-1.68470877657306	1.48568811898919	0.604	TRUE	275	275	5	34726040	0.705371138896554	-0.790594414592662	0.293284955975431	1000	1000	0.716	TRUE	-0.0575618373311508	estimated	TRUE	0.851570787937007	estimated	FALSE	-0.0382487787796312	TRUE	-0.108109522649643	estimated	TRUE	6	6	3	0.5	mitochondrial_ribosome	evaluated	0.41742397152502	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mitochondrial_translation_155	oligodendrocytes::sex_F_minus_M__e33::mitochondrial_translation_155	sex_F_minus_M__e33	2	sex	3	respiration_supporting	AD__Female__e33	NCI__Female__e33	AD__Male__e33	NCI__Male__e33	37	45	28	53	37	45	28	53	28	0.941935483870968	146	TRUE	15	260	eligible	estimated		0.931898299114482	0.370908883110446	0.201530488868891	1.66226610936007	2.51247231206644	0.0125948531702732	0.508992662765673	0.330027798533556	-0.140874977269657	1.158860302801	0.124223688778246	0.876056714706422	Up	0.00413306831723309	0.371976148550978	estimated	0.931898299114482	1000	1000	0.989766292020785	0.252403882339011	1.86243890868689	0.997	TRUE	275	275	0	10246987	0.20796516131766	0.766914671082354	1.13986346043214	1000	1000	1	TRUE	0.916210421550953	estimated	TRUE	0.508992662765673	estimated	TRUE	0.874912688644107	TRUE	0.884165617918696	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated	0.41742397152502	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mitochondrial_translation_155	oligodendrocytes::sex_F_minus_M__e4::mitochondrial_translation_155	sex_F_minus_M__e4	3	sex	3	respiration_supporting	AD__Female__e4	NCI__Female__e4	AD__Male__e4	NCI__Male__e4	26	11	27	10	26	11	26	10	10	0.941935483870968	146	TRUE	15	260	eligible	estimated		-0.151468292847734	0.651082229803721	-1.43353384620888	1.13059726051342	-0.232640803133878	0.816223366125067	0.551319430497852	0.581857125563386	-0.594432893117919	1.69707175411362	0.344255280006122	0.957817869647846	Up	0.8899946656437	0.970903271611309	estimated	-0.151468292847734	1000	1000	-0.083772338205613	-1.27994587765501	1.15985362255849	0.552	TRUE	275	275	28	21159840	0.369062286671772	-0.419039413096034	0.217593993824038	1000	1000	0.537	TRUE	-0.419039413096034	estimated	TRUE	0.551319430497852	estimated	FALSE	-0.126883831725827	TRUE	0.0302601091125675	estimated	FALSE	6	6	0	0.666666666666667	mt_trna_synthetases	evaluated	0.41742397152502	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mitochondrial_translation_155	oligodendrocytes::apoe_e2_minus_e33__Female::mitochondrial_translation_155	apoe_e2_minus_e33__Female	4	apoe	3	respiration_supporting	AD__Female__e2	NCI__Female__e2	AD__Female__e33	NCI__Female__e33	8	17	37	45	8	17	37	45	8	0.941935483870968	146	TRUE	15	260	eligible	estimated		0.271236720300438	0.391259639706135	-0.499204375348802	1.04167781594968	0.693239712903068	0.48877792994506	-0.448293066094913	0.593566988491583	-1.61710363213783	0.720517499948004	0.45078099460505	0.957817869647846	Down	0.779508661470273	0.954500401800335	estimated	0.271236720300438	1000	1000	0.202862116309952	-0.563918210298958	0.975595827965329	0.699	TRUE	275	275	0	21189544	0.182031538718453	0.0892051815819855	0.376288223982016	1000	1000	0.732	TRUE	0.265996571741186	estimated	TRUE	-0.448293066094913	estimated	FALSE	0.156098728168616	TRUE	0.167509880258009	estimated	TRUE	6	6	0	0.833333333333333	mt_trna_synthetases	evaluated	0.41742397152502	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mitochondrial_translation_155	oligodendrocytes::apoe_e2_minus_e33__Male::mitochondrial_translation_155	apoe_e2_minus_e33__Male	5	apoe	3	respiration_supporting	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	7	6	28	53	7	6	28	53	6	0.941935483870968	146	TRUE	15	260	eligible	estimated		1.28835829511103	0.956626074939675	-0.595362811049363	3.17207940127142	1.34677313201218	0.179226064478054	-0.790871191266247	0.969591998395846	-2.70012388632546	1.11838150379296	0.415433096562718	0.957817869647846	Up	0.106368050122646	0.756043206083282	estimated	1.28835829511103	1000	1000	1.4583865341076	-0.300043377929112	2.88947582433844	0.945	TRUE	275	275	0	34726040	0.689977194661033	0.9993196328216	1.97833548977206	1000	1000	0.984	TRUE	1.23976883062329	estimated	TRUE	-0.790871191266247	estimated	FALSE	1.06926019559235	TRUE	1.15978502082635	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated	0.41742397152502	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mitochondrial_translation_155	oligodendrocytes::apoe_e4_minus_e33__Female::mitochondrial_translation_155	apoe_e4_minus_e33__Female	6	apoe	3	respiration_supporting	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	26	11	37	45	26	11	37	45	11	0.941935483870968	146	TRUE	15	260	eligible	estimated		-1.22461233992471	0.479736583198125	-2.16927603960963	-0.27994864023979	-2.55267657880275	0.0112619784388474	-0.156557779046974	0.383199050620092	-0.911126526882131	0.598010968788183	0.683202756807735	0.876056714706422	Down	0.0019211308489313	0.345803552807634	estimated	-1.22461233992471	1000	1000	-1.21754567792954	-2.21908225695805	-0.350262363436778	0.998	TRUE	275	275	0	21159840	0.356589207817786	-1.33246603717867	-0.868023132106926	1000	1000	0.997	TRUE	-1.19279823590327	estimated	TRUE	-0.156557779046974	estimated	FALSE	-1.21388295759546	TRUE	-1.15284561128385	estimated	TRUE	6	6	0	1	ribosome_assembly	evaluated	0.41742397152502	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mitochondrial_translation_155	oligodendrocytes::apoe_e4_minus_e33__Male::mitochondrial_translation_155	apoe_e4_minus_e33__Male	7	apoe	3	respiration_supporting	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	27	10	28	53	26	10	28	53	10	0.941935483870968	146	TRUE	15	260	eligible	estimated		-0.141245747962496	0.589905624482596	-1.30284661228209	1.0203551163571	-0.239437872941764	0.810954709265776	-0.198884546779152	0.551955000011922	-1.28575569780729	0.887986604248988	0.718894807041437	0.957817869647846	Down	0.418097124722156	0.944631415335757	estimated	-0.141245747962496	1000	1000	-0.155552407194948	-1.31688761835419	1.01024652997362	0.591	TRUE	275	275	3	11302830	0.283697346706217	-0.327491568862014	0.142451598743721	1000	1000	0.608	TRUE	0.142451598743721	estimated	FALSE	-0.198884546779152	estimated	TRUE	-0.212086437225525	TRUE	-0.298940102477724	estimated	TRUE	6	6	0	1	mitochondrial_ribosome	evaluated	0.41742397152502	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mib_micos_inner_membrane_19	oligodendrocytes::sex_F_minus_M__e2::mib_micos_inner_membrane_19	sex_F_minus_M__e2	1	sex	4	respiration_supporting	AD__Female__e2	NCI__Female__e2	AD__Male__e2	NCI__Male__e2	8	17	7	6	8	17	7	6	6	0.947368421052632	18	TRUE	15	260	eligible	estimated		0.24446639460712	0.809437753648397	-1.3494217719544	1.83835456116864	0.302020005250844	0.762878259143169	-1.03142993978714	1.24352244620555	-3.48008729846233	1.41722741888805	0.407615114539586	0.957817869647846	Up	0.97286249654708	0.99386472359731	estimated	0.24446639460712	1000	1000	0.0876381133366363	-1.13567140646458	1.41073994695822	0.559	TRUE	275	275	15	20970441	0.528224242025369	-0.283757847418249	0.398326544616718	1000	1000	0.577	TRUE	0.261358869700148	estimated	TRUE	-1.03142993978714	estimated	FALSE	0.348667644728298	TRUE	0.177375913720859	estimated	TRUE	18	18	1	0.722222222222222	gene:CHCHD6	evaluated	0.0374959110249842	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mib_micos_inner_membrane_19	oligodendrocytes::sex_F_minus_M__e33::mib_micos_inner_membrane_19	sex_F_minus_M__e33	2	sex	4	respiration_supporting	AD__Female__e33	NCI__Female__e33	AD__Male__e33	NCI__Male__e33	37	45	28	53	37	45	28	53	28	0.947368421052632	18	TRUE	15	260	eligible	estimated		0.659033484821751	0.371733956819067	-0.07295900281847	1.39102597246197	1.77286328766172	0.0774221616694329	-0.162952042545323	0.336387047091524	-0.825341869714974	0.499437784624328	0.628496846479595	0.957817869647846	Up	0.159747199496493	0.898577997167773	estimated	0.659033484821751	1000	1000	0.723358799628915	0.0200124736264604	1.65262225289062	0.977	TRUE	275	275	0	10261026	0.221516700781876	0.526100319131043	0.880550185603626	1000	1000	1	TRUE	0.649410110909508	estimated	TRUE	-0.162952042545323	estimated	FALSE	0.627173316952114	TRUE	0.690019278662729	estimated	TRUE	18	18	0	1	gene:CHCHD6	evaluated	0.0374959110249842	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mib_micos_inner_membrane_19	oligodendrocytes::sex_F_minus_M__e4::mib_micos_inner_membrane_19	sex_F_minus_M__e4	3	sex	4	respiration_supporting	AD__Female__e4	NCI__Female__e4	AD__Male__e4	NCI__Male__e4	26	11	27	10	26	11	26	10	10	0.947368421052632	18	TRUE	15	260	eligible	estimated		0.506797424529722	0.729393739940153	-0.929473673049521	1.94306852210897	0.694820090684224	0.487788504047548	-0.67277314099988	0.623928987765345	-1.90137043077476	0.555824148775004	0.281906041660595	0.957817869647846	Up	0.0781295364263709	0.756043206083282	estimated	0.506797424529722	1000	1000	0.644187568235461	-0.897313813277109	2.04282865330708	0.817	TRUE	275	275	0	21159840	0.607396794628704	0.343405497221481	1.11419421915843	1000	1000	0.736	TRUE	0.343405497221481	estimated	TRUE	-0.67277314099988	estimated	FALSE	0.541951677885726	TRUE	0.727988910450908	estimated	TRUE	18	18	0	1	gene:CHCHD6	evaluated	0.0374959110249842	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mib_micos_inner_membrane_19	oligodendrocytes::apoe_e2_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Female	4	apoe	4	respiration_supporting	AD__Female__e2	NCI__Female__e2	AD__Female__e33	NCI__Female__e33	8	17	37	45	8	17	37	45	8	0.947368421052632	18	TRUE	15	260	eligible	estimated		0.312751623599705	0.496601083052979	-0.665120468741074	1.29062371594048	0.62978441705561	0.529388684327858	0.390345944765191	0.65358895280459	-0.896655672067084	1.67734756159747	0.550870501754273	0.957817869647846	Up	0.61980463995173	0.944631415335757	estimated	0.312751623599705	1000	1000	0.24805432530639	-0.655261100344671	1.19417011255573	0.686	TRUE	275	275	0	20970441	0.271664607849397	0.041087015750308	0.468674861302957	1000	1000	0.711	TRUE	0.309523694616882	estimated	TRUE	0.390345944765191	estimated	TRUE	0.163410693853723	TRUE	0.175393906385796	estimated	TRUE	18	18	0	1	gene:SLC25A46	evaluated	0.0374959110249842	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mib_micos_inner_membrane_19	oligodendrocytes::apoe_e2_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e2_minus_e33__Male	5	apoe	4	respiration_supporting	AD__Male__e2	NCI__Male__e2	AD__Male__e33	NCI__Male__e33	7	6	28	53	7	6	28	53	6	0.947368421052632	18	TRUE	15	260	eligible	estimated		0.727318713814335	0.746963668001818	-0.743549856268013	2.19818728389668	0.97370025473925	0.331110405047304	1.25882384200701	1.11396385788164	-0.934715813206571	3.45236349722058	0.259500732794289	0.957817869647846	Up	0.288933649410214	0.928715301675688	estimated	0.727318713814335	1000	1000	0.873521090273485	-0.267587318385867	2.26443586285112	0.926	TRUE	275	275	0	15844425	0.546664213810351	0.56882763576363	1.27398292762469	1000	1000	0.876	TRUE	0.697574935826241	estimated	TRUE	1.25882384200701	estimated	TRUE	0.441916366077539	TRUE	0.688037271327665	estimated	TRUE	18	18	0	1	gene:CHCHD6	evaluated	0.0374959110249842	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mib_micos_inner_membrane_19	oligodendrocytes::apoe_e4_minus_e33__Female::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Female	6	apoe	4	respiration_supporting	AD__Female__e4	NCI__Female__e4	AD__Female__e33	NCI__Female__e33	26	11	37	45	26	11	37	45	11	0.947368421052632	18	TRUE	15	260	eligible	estimated		-0.961110001605617	0.640810795107593	-2.22294976472907	0.300729761517831	-1.49983428641249	0.134870610319523	-0.296353289268015	0.38277617337583	-1.05008933683376	0.457382758297727	0.439503650750895	0.957817869647846	Down	0.198458374041061	0.928715301675688	estimated	-0.961110001605617	1000	1000	-0.936409498983799	-2.56166704232352	0.0616149140929082	0.964	TRUE	275	275	0	21159840	0.582049501857968	-1.11417184819756	-0.379060499747649	1000	1000	0.935	TRUE	-0.941902013983773	estimated	TRUE	-0.296353289268015	estimated	FALSE	-0.975344116984925	TRUE	-0.873501305887974	estimated	TRUE	18	18	0	1	gene:MTX1	evaluated	0.0374959110249842	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
phase13_gate_decisions_v1	oligodendrocytes	mib_micos_inner_membrane_19	oligodendrocytes::apoe_e4_minus_e33__Male::mib_micos_inner_membrane_19	apoe_e4_minus_e33__Male	7	apoe	4	respiration_supporting	AD__Male__e4	NCI__Male__e4	AD__Male__e33	NCI__Male__e33	27	10	28	53	26	10	28	53	10	0.947368421052632	18	TRUE	15	260	eligible	estimated		-0.808873941313589	0.524165759450467	-1.84102446498157	0.223276582354397	-1.54316440311097	0.124007114998787	0.213467809186541	0.600116451259353	-0.968239500498283	1.39517511887137	0.72234570208504	0.957817869647846	Down	0.0261956017561067	0.671359518075895	estimated	-0.808873941313589	1000	1000	-0.844493894799866	-1.88886077093201	0.282427699368185	0.934	TRUE	275	275	0	15218541	0.215944346463224	-0.955523347470298	-0.592929594850365	1000	1000	0.88	TRUE	-0.635897400295747	estimated	TRUE	0.213467809186541	estimated	FALSE	-0.890122477918536	TRUE	-0.911470937676153	estimated	TRUE	18	18	0	1	gene:SAMM50	evaluated	0.0374959110249842	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	inconclusive	
