schema_version	audit_id	candidate_id	phase18_context	route_id	qtl_source_id	cohort	modality	cell_type	biosample_type	tissue_category	context_match	eligible	release_component	variant_class	source_file	source_bytes	source_sha256	target_rows	source_significant_rows	explicit_is_hmt_false_rows	min_qtl_p	min_qtl_fdr	max_pip	credible_set_rows	target_ids	event_ids	evidence_state
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0028__single_context_finemapping_all__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0028	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Inhibitory neuron	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.inh.NGFGXQTL0028_v1_19_snp_scfmAll.20260330.bed.gz	818502	bd0ae6afbda39c4f14b67818d7d2d46dcb518f09041f08a0b7cc0cc673df90d7	11	0	11	3.90653511939e-06	0.0976520305149	0.119668275306	0	ENSG00000115268	Inh_mega_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Microglia__NGFGXQTL0029__single_context_finemapping_all__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Microglia__NGFGXQTL0029	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Microglia	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.mic.NGFGXQTL0029_v1_19_indel_scfmAll.20260330.bed.gz	34018	48758fd5ac09c6bb8ef9d33c87530feac46dcdcdebee48824d0f784f6a93c474	4	0	4	3.96067779699e-06	0.164839449233	0.13483136555	0	ENSG00000115268	Mic_mega_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Microglia__NGFGXQTL0029__single_context_finemapping_all__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Microglia__NGFGXQTL0029	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Microglia	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.mic.NGFGXQTL0029_v1_19_indel_scfmAll.20260330.bed.gz	34018	48758fd5ac09c6bb8ef9d33c87530feac46dcdcdebee48824d0f784f6a93c474	4	0	4	3.96067779699e-06	0.164839449233	0.13483136555	0	ENSG00000115268	Mic_mega_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Microglia__NGFGXQTL0029__single_context_finemapping_all__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Microglia__NGFGXQTL0029	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Microglia	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.mic.NGFGXQTL0029_v1_19_snp_scfmAll.20260330.bed.gz	98504	a4be6786f7d85a641eab8a4151db8a2209bf15af29442c54626ce9c4f04c0430	9	0	9	2.52872142998e-05	0.2173706773	0.0524855141118	0	ENSG00000115268	Mic_mega_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Microglia__NGFGXQTL0029__single_context_finemapping_all__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Microglia__NGFGXQTL0029	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Microglia	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.mic.NGFGXQTL0029_v1_19_snp_scfmAll.20260330.bed.gz	98504	a4be6786f7d85a641eab8a4151db8a2209bf15af29442c54626ce9c4f04c0430	9	0	9	2.52872142998e-05	0.2173706773	0.0524855141118	0	ENSG00000115268	Mic_mega_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte__NGFGXQTL0030__single_context_finemapping_all__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte__NGFGXQTL0030	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Oligodendrocyte	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.oli.NGFGXQTL0030_v1_19_indel_scfmAll.20260330.bed.gz	173373	305e91fc594138bb703e20bcc4da117407d2f9a451f6ea2d1f231411d12443e9	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte__NGFGXQTL0030__single_context_finemapping_all__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte__NGFGXQTL0030	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Oligodendrocyte	Primary cell	Brain	oligodendroglial_lineage	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.oli.NGFGXQTL0030_v1_19_indel_scfmAll.20260330.bed.gz	173373	305e91fc594138bb703e20bcc4da117407d2f9a451f6ea2d1f231411d12443e9	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte__NGFGXQTL0030__single_context_finemapping_all__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte__NGFGXQTL0030	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Oligodendrocyte	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.oli.NGFGXQTL0030_v1_19_snp_scfmAll.20260330.bed.gz	544750	edb40ae5980ac73d0f0781797d5eaab97ef183f922aff0daa88d89e3db5bcf5d	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte__NGFGXQTL0030__single_context_finemapping_all__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte__NGFGXQTL0030	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Oligodendrocyte	Primary cell	Brain	oligodendroglial_lineage	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.oli.NGFGXQTL0030_v1_19_snp_scfmAll.20260330.bed.gz	544750	edb40ae5980ac73d0f0781797d5eaab97ef183f922aff0daa88d89e3db5bcf5d	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0031__single_context_finemapping_all__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0031	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Oligodendrocyte progenitor cell	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.opc.NGFGXQTL0031_v1_19_indel_scfmAll.20260330.bed.gz	80641	3fa3515585b028cd04898d9460c6c5621b12e920559067111aa093b8f4272240	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0031__single_context_finemapping_all__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0031	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Oligodendrocyte progenitor cell	Primary cell	Brain	exact_opc	TRUE	single_context_finemapping_all	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.opc.NGFGXQTL0031_v1_19_indel_scfmAll.20260330.bed.gz	80641	3fa3515585b028cd04898d9460c6c5621b12e920559067111aa093b8f4272240	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0031__single_context_finemapping_all__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0031	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Oligodendrocyte progenitor cell	Primary cell	Brain	context_not_eligible	FALSE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.opc.NGFGXQTL0031_v1_19_snp_scfmAll.20260330.bed.gz	237744	0fdc97d4a8fb0686c12ad258bede7e4c8206d7a26b8283c7948f5b74f93be89a	3	0	3	1.86844570844e-05	0.651035084896	0.0567190205025	0	ENSG00000115268	OPC_mega_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0031__single_context_finemapping_all__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_CUIMC1_2_MIT__snuc_eQTL__Oligodendrocyte_progenitor_cell__NGFGXQTL0031	NG00184.v1	ROSMAP_CUIMC1_2_MIT	snuc-eQTL	Oligodendrocyte progenitor cell	Primary cell	Brain	exact_opc	TRUE	single_context_finemapping_all	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_CUIMC1_2_MIT/snuc-eQTL/single_context_finemapping_all/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_CUIMC1_2_MIT.snuc-eQTL.opc.NGFGXQTL0031_v1_19_snp_scfmAll.20260330.bed.gz	237744	0fdc97d4a8fb0686c12ad258bede7e4c8206d7a26b8283c7948f5b74f93be89a	3	0	3	1.86844570844e-05	0.651035084896	0.0567190205025	0	ENSG00000115268	OPC_mega_eQTL_ENSG00000115268	measured_no_source_significant_signal
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Astrocyte__NGFGXQTL0020__hmt_significant__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Astrocyte__NGFGXQTL0020	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Astrocyte	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.ast.NGFGXQTL0020_v1_19_indel_hmt.20260330.bed.gz	232166	0b26eb81e216e17fe7c3aa3debd25dc5e47e76e5bbdc8254cf9e683bb5a4c8e6	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Astrocyte__NGFGXQTL0020__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Astrocyte__NGFGXQTL0020	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Astrocyte	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.ast.NGFGXQTL0020_v1_19_indel_hmt.20260330.bed.gz	232166	0b26eb81e216e17fe7c3aa3debd25dc5e47e76e5bbdc8254cf9e683bb5a4c8e6	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Astrocyte__NGFGXQTL0020__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Astrocyte__NGFGXQTL0020	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Astrocyte	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.ast.NGFGXQTL0020_v1_19_snp_hmt.20260330.bed.gz	696212	561df281e117cfeb6522814fd9c9b45921a4475a9306218a9eda553dad5c68dd	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Astrocyte__NGFGXQTL0020__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Astrocyte__NGFGXQTL0020	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Astrocyte	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.ast.NGFGXQTL0020_v1_19_snp_hmt.20260330.bed.gz	696212	561df281e117cfeb6522814fd9c9b45921a4475a9306218a9eda553dad5c68dd	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Excitatory_neuron__NGFGXQTL0021__hmt_significant__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Excitatory_neuron__NGFGXQTL0021	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.exc.NGFGXQTL0021_v1_19_indel_hmt.20260330.bed.gz	1245874	bdc3997be5b8ded0823375bfc338ecfdd6bfa27b39b0c8fbda67bf95b4da80dc	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Excitatory_neuron__NGFGXQTL0021__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Excitatory_neuron__NGFGXQTL0021	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.exc.NGFGXQTL0021_v1_19_indel_hmt.20260330.bed.gz	1245874	bdc3997be5b8ded0823375bfc338ecfdd6bfa27b39b0c8fbda67bf95b4da80dc	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Excitatory_neuron__NGFGXQTL0021__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Excitatory_neuron__NGFGXQTL0021	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.exc.NGFGXQTL0021_v1_19_snp_hmt.20260330.bed.gz	3401962	cb3b5a61b5315dde61ef67fa77b2fd2d174ff76ba55a6a8559cd59a20c0247d2	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Excitatory_neuron__NGFGXQTL0021__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Excitatory_neuron__NGFGXQTL0021	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Excitatory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.exc.NGFGXQTL0021_v1_19_snp_hmt.20260330.bed.gz	3401962	cb3b5a61b5315dde61ef67fa77b2fd2d174ff76ba55a6a8559cd59a20c0247d2	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0022__hmt_significant__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0022	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Inhibitory neuron	Primary cell	Brain	exact_inhibitory	TRUE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.inh.NGFGXQTL0022_v1_19_indel_hmt.20260330.bed.gz	642921	627ef8804f3c953451880de0374e34f4a8a267eefcc3cb7e16e2d326bb8636aa	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0022__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0022	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Inhibitory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.inh.NGFGXQTL0022_v1_19_indel_hmt.20260330.bed.gz	642921	627ef8804f3c953451880de0374e34f4a8a267eefcc3cb7e16e2d326bb8636aa	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0022__hmt_significant__snp	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0022	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Inhibitory neuron	Primary cell	Brain	exact_inhibitory	TRUE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.inh.NGFGXQTL0022_v1_19_snp_hmt.20260330.bed.gz	1866536	c78e09e379e5bc44ba9a7d730b6ab33bc41f1c8dccb9806b638f46dc08862089	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0022__hmt_significant__snp	GS045	OPCs	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Inhibitory_neuron__NGFGXQTL0022	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Inhibitory neuron	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	snp	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.inh.NGFGXQTL0022_v1_19_snp_hmt.20260330.bed.gz	1866536	c78e09e379e5bc44ba9a7d730b6ab33bc41f1c8dccb9806b638f46dc08862089	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Microglia__NGFGXQTL0023__hmt_significant__indel	GS044	Inhibitory_neurons	GS044__NG00184v1__ROSMAP_MIT__snuc_eQTL__Microglia__NGFGXQTL0023	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Microglia	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.mic.NGFGXQTL0023_v1_19_indel_hmt.20260330.bed.gz	61961	8eacd2fee4d7192686edcc56eb61ae3569d7014d7519f67fe2b43a4b477e1c90	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
phase19_opc_rps15_public_recovery_v1	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Microglia__NGFGXQTL0023__hmt_significant__indel	GS045	OPCs	GS045__NG00184v1__ROSMAP_MIT__snuc_eQTL__Microglia__NGFGXQTL0023	NG00184.v1	ROSMAP_MIT	snuc-eQTL	Microglia	Primary cell	Brain	context_not_eligible	FALSE	hmt_significant	indel	data/reference/phase19_genetic_support/endophenotype_gwas_qtl_extension/qtl_regional/NG00184/ADSP_FunGen_xQTL/v1/ROSMAP_MIT/snuc-eQTL/hmt_significant/bed3plus17_qtl/hg38/FunGenADv1.ROSMAP_MIT.snuc-eQTL.mic.NGFGXQTL0023_v1_19_indel_hmt.20260330.bed.gz	61961	8eacd2fee4d7192686edcc56eb61ae3569d7014d7519f67fe2b43a4b477e1c90	0	0	0	NA	NA	NA	0	none	none	no_target_rows_in_released_component
